2019-12-21 14:59:25 ===> -------------------------------------------This is all configurations-----------------------------------------
2019-12-21 14:59:25 ===> opts:
user=zjf,
experiment=DMFNet16x_rotate_,
data=2019-12-21,
warm=30,
root=/data1/zjf,
train_dir=MICCAI_BraTS_2019_Data_Training,
valid_dir=MICCAI_BraTS_2019_Data_Validation,
mode=train_all,
train_file=all.txt,
valid_file=valid.txt,
dataset=brats,
model=resnet,
model_name=DilatedMFNet,
model_depth=34,
input_C=4,
input_H=240,
input_W=240,
input_D=160,
output_D=155,
resnet_shortcut=A,
lr=0.001,
weight_decay=1e-05,
amsgrad=True,
criterion=Generalized_dice,
num_class=4,
description=DMFNet16x training on the whole dataset with 128!,
seed=1,
no_cuda=False,
resume=checkpoint/DMFNet_T128_xavier_2019-11-19/model_epoch_139.pth,
load=False,
valid_transform=Compose([Pad((0, 0, 0, 5, 0)),NumpyType((np.float32, np.int64))]),
GPU=4, 5, 6, 7,
num_workers=8,
batch_size=4,
start_epoch=0,
end_epoch=500,
save_freq=50,
output_dir=output,
submission=submission,
visual=visualization,
test_date=2019-12-20,
test_file=model_epoch_last.pth,
snapshot=True,
use_TTA=False,
post_process=True,
save_format=nii,
crop_H=128,
crop_W=128,
crop_D=128
2019-12-21 14:59:25 ===> ---------------------------------------------This is a halving line-------------------------------------------
2019-12-21 14:59:25 ===> DMFNet16x training on the whole dataset with 128!
2019-12-21 14:59:32 ===> re-training!!!
2019-12-21 14:59:32 ===> Samples for train = 335
2019-12-21 15:11:00 ===> Epoch: 1_Iter:12  loss: 0.98080 || 1:0.0043 | 2:0.0306 | 4:0.0200 ||
2019-12-21 15:11:01 ===> Epoch: 1_Iter:13  loss: 0.97354 || 1:0.0032 | 2:0.0194 | 4:0.0363 ||
2019-12-21 15:11:02 ===> Epoch: 1_Iter:14  loss: 0.98371 || 1:0.0025 | 2:0.0095 | 4:0.0208 ||
2019-12-21 15:11:02 ===> Epoch: 1_Iter:15  loss: 0.97717 || 1:0.0030 | 2:0.0185 | 4:0.0368 ||
2019-12-21 15:11:46 ===> Epoch: 1_Iter:16  loss: 0.97702 || 1:0.0025 | 2:0.0175 | 4:0.0252 ||
2019-12-21 15:11:47 ===> Epoch: 1_Iter:17  loss: 0.99412 || 1:0.0021 | 2:0.0091 | 4:0.0059 ||
2019-12-21 15:11:48 ===> Epoch: 1_Iter:18  loss: 0.98921 || 1:0.0050 | 2:0.0088 | 4:0.0109 ||
2019-12-21 15:11:48 ===> Epoch: 1_Iter:19  loss: 0.99054 || 1:0.0013 | 2:0.0067 | 4:0.0114 ||
2019-12-21 15:11:49 ===> Epoch: 1_Iter:20  loss: 0.99435 || 1:0.0011 | 2:0.0037 | 4:0.0113 ||
2019-12-21 15:11:50 ===> Epoch: 1_Iter:21  loss: 0.99566 || 1:0.0016 | 2:0.0138 | 4:0.0044 ||
2019-12-21 15:11:51 ===> Epoch: 1_Iter:22  loss: 0.98033 || 1:0.0028 | 2:0.0150 | 4:0.0213 ||
2019-12-21 15:11:52 ===> Epoch: 1_Iter:23  loss: 0.96966 || 1:0.0122 | 2:0.0365 | 4:0.0313 ||
2019-12-21 15:12:34 ===> Epoch: 1_Iter:24  loss: 0.97409 || 1:0.0043 | 2:0.0151 | 4:0.0296 ||
2019-12-21 15:12:36 ===> Epoch: 1_Iter:25  loss: 0.99123 || 1:0.0041 | 2:0.0160 | 4:0.0089 ||
2019-12-21 15:12:37 ===> Epoch: 1_Iter:26  loss: 0.98913 || 1:0.0019 | 2:0.0140 | 4:0.0130 ||
2019-12-21 15:12:37 ===> Epoch: 1_Iter:27  loss: 0.97490 || 1:0.0047 | 2:0.0172 | 4:0.0292 ||
2019-12-21 15:12:38 ===> Epoch: 1_Iter:28  loss: 0.96810 || 1:0.0073 | 2:0.0165 | 4:0.0405 ||
2019-12-21 15:12:39 ===> Epoch: 1_Iter:29  loss: 0.98642 || 1:0.0040 | 2:0.0153 | 4:0.0213 ||
2019-12-21 15:12:40 ===> Epoch: 1_Iter:30  loss: 0.98413 || 1:0.0028 | 2:0.0099 | 4:0.0334 ||
2019-12-21 15:12:41 ===> Epoch: 1_Iter:31  loss: 0.96516 || 1:0.0069 | 2:0.0213 | 4:0.0373 ||
2019-12-21 15:13:22 ===> Epoch: 1_Iter:32  loss: 0.98257 || 1:0.0006 | 2:0.0093 | 4:0.0208 ||
2019-12-21 15:13:24 ===> Epoch: 1_Iter:33  loss: 0.97784 || 1:0.0062 | 2:0.0183 | 4:0.0305 ||
2019-12-21 15:13:25 ===> Epoch: 1_Iter:34  loss: 0.98639 || 1:0.0053 | 2:0.0238 | 4:0.0137 ||
2019-12-21 15:13:25 ===> Epoch: 1_Iter:35  loss: 0.98908 || 1:0.0012 | 2:0.0096 | 4:0.0124 ||
2019-12-21 15:13:26 ===> Epoch: 1_Iter:36  loss: 0.98903 || 1:0.0014 | 2:0.0046 | 4:0.0163 ||
2019-12-21 15:13:27 ===> Epoch: 1_Iter:37  loss: 0.99689 || 1:0.0066 | 2:0.0228 | 4:0.0031 ||
2019-12-21 15:13:31 ===> Epoch: 1_Iter:38  loss: 0.97933 || 1:0.0023 | 2:0.0148 | 4:0.0390 ||
2019-12-21 15:13:32 ===> Epoch: 1_Iter:39  loss: 0.98842 || 1:0.0090 | 2:0.0152 | 4:0.0117 ||
2019-12-21 15:14:09 ===> Epoch: 1_Iter:40  loss: 0.98530 || 1:0.0159 | 2:0.0275 | 4:0.0146 ||
2019-12-21 15:14:12 ===> Epoch: 1_Iter:41  loss: 0.99794 || 1:0.0013 | 2:0.0036 | 4:0.0021 ||
2019-12-21 15:14:13 ===> Epoch: 1_Iter:42  loss: 0.99143 || 1:0.0013 | 2:0.0074 | 4:0.0095 ||
2019-12-21 15:14:14 ===> Epoch: 1_Iter:43  loss: 0.98098 || 1:0.0049 | 2:0.0132 | 4:0.0223 ||
2019-12-21 15:14:15 ===> Epoch: 1_Iter:44  loss: 0.97900 || 1:0.0038 | 2:0.0161 | 4:0.0341 ||
2019-12-21 15:14:16 ===> Epoch: 1_Iter:45  loss: 0.98164 || 1:0.0147 | 2:0.0335 | 4:0.0183 ||
2019-12-21 15:14:24 ===> Epoch: 1_Iter:46  loss: 0.98202 || 1:0.0046 | 2:0.0180 | 4:0.0185 ||
2019-12-21 15:14:25 ===> Epoch: 1_Iter:47  loss: 0.98535 || 1:0.0039 | 2:0.0202 | 4:0.0150 ||
2019-12-21 15:14:56 ===> Epoch: 1_Iter:48  loss: 0.98771 || 1:0.0014 | 2:0.0063 | 4:0.0312 ||
2019-12-21 15:15:02 ===> Epoch: 1_Iter:49  loss: 0.98431 || 1:0.0023 | 2:0.0106 | 4:0.0167 ||
2019-12-21 15:15:03 ===> Epoch: 1_Iter:50  loss: 0.99473 || 1:0.0022 | 2:0.0126 | 4:0.0055 ||
2019-12-21 15:15:04 ===> Epoch: 1_Iter:51  loss: 0.97565 || 1:0.0035 | 2:0.0269 | 4:0.0271 ||
